nace,esize_class,gender,age_class,lpk,education,experience,target,xgb,grb,rf,lm,svr,tf
N,GT_250,M,14-29,p933,G2,2,3.67,3.655278,3.3574987981979203,3.459723941206272,3.585066350241857,4.155749613035817,3.2915523
N,GT_250,F,14-29,p751,G2,2,3.16,3.6049592,3.925299045821912,3.9574900860295426,3.7700837007249803,3.6107097834471475,3.3727422
N,GT_250,M,40-49,p752,G2,0,3.45,3.506729,3.48346640797059,3.4830375305231076,4.385318678804512,3.3414173761810844,3.723906
N,GT_250,M,14-29,p751,G2,0,3.98,3.4825892,3.549593370508385,3.4086290262672234,4.179109284409045,3.3602485401815003,3.4912705
N,GT_250,F,30-39,p932,G2,0,2.77,3.1530554,3.018987828128612,3.242054141581643,3.3619247005760826,3.1627561976889065,3.4210062
N,GT_250,F,30-39,p333,G3,0,3.04,4.175334,4.536990860138234,4.08119400052173,4.830824079354945,4.309491032915523,5.5675316
N,GT_250,F,14-29,p962,G2,0,2.96,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,50-59,p752,G2,0,3.71,3.3491318,3.4648593173595743,3.500442150508694,3.6930512984319748,3.7532791287195213,3.892012
N,GT_250,F,14-29,p962,G2,0,2.3,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,M,14-29,p962,G2,0,3.2,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,F,14-29,p962,G2,0,3.22,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,M,14-29,p962,G2,0,3.12,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,F,14-29,p932,G2,0,2.26,3.019333,3.018987828128612,2.954680176748372,3.058108302062975,2.9915380841971024,3.0091138
N,GT_250,M,14-29,p933,G2,0,5.16,3.3913553,3.169289256564106,3.387740375936561,3.552999494332526,3.946352454525535,3.2747154
N,GT_250,M,14-29,p962,G2,0,3.02,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,M,14-29,p962,G2,0,2.79,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,F,14-29,p962,G2,0,3.02,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,40-49,p752,G2,0,3.03,3.3466375,3.4787873232364275,3.5233621862807865,3.9442262392111154,3.316101357879596,3.8425956
N,GT_250,M,14-29,p821,G2,0,2.38,3.5043428,3.5078048925347605,3.3609858533034855,4.0522618182796695,3.3035113495279362,3.6383772
N,GT_250,F,14-29,p821,G2,0,3.19,3.327319,3.3047351433147703,3.3989399685996453,3.6111693786862737,3.2547373782869036,3.3411503
N,GT_250,F,14-29,p814,G3,0,2.32,3.6977718,3.972924219644771,3.492462411782476,4.934938457632276,3.6890380310706616,3.6834638
N,GT_250,M,14-29,p821,G2,0,3.13,3.5043428,3.5078048925347605,3.3609858533034855,4.0522618182796695,3.3035113495279362,3.6383772
N,GT_250,F,14-29,p962,G2,0,2.31,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,40-49,p932,G3,7,4.31,3.5279546,3.3639523972090846,3.2655537633996006,3.8071691161660715,3.697181583553859,3.5797312
N,GT_250,M,14-29,p751,G2,3,3.31,3.7215624,4.008446838425373,4.012152095646288,4.227209568273042,3.7598428393375842,3.5253577
N,GT_250,F,60+,p751,G2,2,2.67,3.2542799,3.4292542319848143,3.635751320519293,3.436929966729791,3.129509362352133,3.8936644
N,GT_250,F,30-39,p962,G2,0,3.63,2.7955406,2.7715996630182596,2.812927189451074,3.171416447783483,2.893002063342457,3.0383315
N,GT_250,F,14-29,p242,G3,0,5.36,5.0948744,5.463919086859402,5.418788445070849,5.462237916369858,4.999825123686443,5.453014
N,GT_250,F,14-29,p962,G2,0,2.98,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,14-29,p962,G2,0,3.44,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,40-49,p962,G2,1,2.52,2.7269905,2.7501521259766704,2.6901823458455643,3.0092981665727687,2.7511781307413505,2.9325328
N,GT_250,F,14-29,p932,G2,0,3.41,3.019333,3.018987828128612,2.954680176748372,3.058108302062975,2.9915380841971024,3.0091138
N,GT_250,F,14-29,p242,G3,0,3.83,5.0948744,5.463919086859402,5.418788445070849,5.462237916369858,4.999825123686443,5.453014
N,GT_250,F,14-29,p821,G2,0,2.59,3.327319,3.3047351433147703,3.3989399685996453,3.6111693786862737,3.2547373782869036,3.3411503
N,GT_250,M,40-49,p962,G2,0,3.22,2.747074,2.793768662745618,2.7667928084940945,3.4343571782114988,2.6068433774449153,3.0151005
N,GT_250,F,40-49,p814,G3,0,2.99,3.545717,3.9067972571069762,3.447640010320356,5.060603146980003,3.6025545218841835,4.3548126
N,GT_250,F,14-29,p817,G3,0,3.01,3.7387705,4.069182248393397,3.481379034000324,5.120695942154189,3.9117830028060743,4.1320224
N,GT_250,F,14-29,p962,G3,0,2.61,2.9593596,2.936289386347894,2.9076210961877558,3.3787621783430852,2.6672387457898514,2.8587375
N,GT_250,M,14-29,p752,G2,0,2.67,3.531749,3.549593370508385,3.334219802437534,4.259653989456784,3.32248015605523,3.4394505
N,GT_250,F,14-29,p817,G2,0,2.25,3.321092,3.797143075894816,3.412072086925463,4.609533813081479,3.592290391514644,3.2436118
N,GT_250,F,60+,p962,G2,0,3.05,2.602497,2.5444921652682817,2.7392638975820836,2.5344463152751864,2.664138220598579,2.932515
N,GT_250,M,14-29,p821,G2,0,2.9,3.5043428,3.5078048925347605,3.3609858533034855,4.0522618182796695,3.3035113495279362,3.6383772
N,GT_250,M,50-59,p962,G2,0,3.7,2.7118254,2.6972928095066075,2.782459485015558,3.1831822374323577,2.8628022709601955,2.9178045
N,GT_250,F,14-29,p962,G2,0,3.3,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,40-49,p962,G2,0,2.29,2.5964048,2.7054727004804646,2.7197715611100852,2.993264738618103,2.687218420788625,2.935009
N,GT_250,M,14-29,p962,G2,0,2.32,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,F,30-39,p932,G2,0,3.35,3.1530554,3.018987828128612,3.242054141581643,3.3619247005760826,3.1627561976889065,3.4210062
N,GT_250,M,14-29,p932,G2,0,3.0,3.118602,3.1072837903937653,3.112752267734761,3.4992007416563706,3.007097183525407,2.9895582
N,GT_250,M,14-29,p962,G2,0,2.47,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,M,14-29,p751,G2,2,4.22,3.7870135,3.8630650237877013,4.0000927295224695,4.2111761403183765,3.6392758634523927,3.512927
N,GT_250,M,30-39,p751,G2,1,3.72,3.7601535,3.723390554422372,3.853005998352869,4.498959110876818,3.808814613727657,4.1424937
N,GT_250,M,60+,p933,G2,1,4.67,3.4520266,2.9708874295858965,3.6197762421861057,3.235879188292002,4.057402284571081,3.764275
N,GT_250,F,30-39,p962,G2,0,2.28,2.7955406,2.7715996630182596,2.812927189451074,3.171416447783483,2.893002063342457,3.0383315
N,GT_250,M,14-29,p962,G2,0,3.04,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,F,50-59,p932,G2,0,3.9,2.973264,2.8563850123518066,3.4024437011458155,2.932598050631561,3.563333788599157,3.3381383
N,GT_250,F,14-29,p962,G2,0,3.04,2.6618185,2.7715996630182596,2.9076210961877558,2.8676000492703757,2.8269002676979715,2.9834323
N,GT_250,F,14-29,p932,G2,0,3.14,3.019333,3.018987828128612,2.954680176748372,3.058108302062975,2.9915380841971024,3.0091138
N,GT_250,M,14-29,p751,G2,0,2.43,3.4825892,3.549593370508385,3.4086290262672234,4.179109284409045,3.3602485401815003,3.4912705
N,GT_250,F,14-29,p817,G2,0,3.12,3.321092,3.797143075894816,3.412072086925463,4.609533813081479,3.592290391514644,3.2436118
N,GT_250,M,14-29,p962,G2,0,3.45,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,M,14-29,p933,G2,0,3.44,3.3913553,3.169289256564106,3.387740375936561,3.552999494332526,3.946352454525535,3.2747154
N,GT_250,M,14-29,p962,G2,0,2.5,2.7630196,2.859895625283413,2.825549976254786,3.3086924888637714,2.7672857540385736,2.926544
N,GT_250,F,40-49,p821,G3,0,2.68,3.555373,3.5106473532755547,3.474925565519456,4.247996197106711,3.6203382331568754,3.828899
N,GT_250,F,30-39,p752,G2,0,2.94,3.629963,3.5449142857742224,3.6153435235610756,4.122377948376496,3.8298941227579415,4.0320926
N,GT_250,F,14-29,p821,G2,0,2.38,3.327319,3.3047351433147703,3.3989399685996453,3.6111693786862737,3.2547373782869036,3.3411503
N,GT_250,F,14-29,p933,G2,0,2.55,3.22676,3.0809932942989526,3.1659964841349777,3.11190705473913,3.3919031179048833,3.1460814
N,GT_250,M,14-29,p752,G2,0,2.71,3.531749,3.549593370508385,3.334219802437534,4.259653989456784,3.32248015605523,3.4394505
J,1_49,M,14-29,p251,G3,0,14.3,8.325497,8.413649499304546,8.17463585242691,9.102741783594022,8.380671242369012,8.552923
J,1_49,M,14-29,p332,G2,0,4.7,3.4205506,3.3509390395712475,3.6503648065934926,3.5510106753136306,3.310670250118506,3.352229
D,1_49,F,30-39,p243,G3,0,8.59,5.4330964,4.99435483672849,5.570911039876995,5.429406003557124,5.0736926744633095,5.6839004
D,1_49,M,14-29,p332,G2,0,2.19,2.9079657,3.20682456700086,3.012642565721572,3.3709783717051893,2.8029489018096734,2.9298124
C,50_249,M,14-29,p752,G2,2,4.31,4.783856,4.7620473555925775,4.879058073364579,4.4084737515711785,4.723853820911149,4.751883
C,50_249,M,30-39,p752,G2,2,6.67,4.7371044,4.7620473555925775,4.890632933888294,4.712290150084287,4.753094817465254,4.8134975
C,50_249,M,30-39,p752,G2,0,4.0,4.466908,4.337539120452456,4.878432294538008,4.680223294174955,4.509014735791332,4.749776
C,50_249,F,40-49,p911,G2,1,2.34,2.9121687,2.8550207729054358,2.652769401800661,3.074040960381237,2.8613138457391174,2.9037375
H,GT_250,M,40-49,p833,G2,1,2.88,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,40-49,p833,G2,0,3.38,3.1271172,3.167809139563544,3.138910810511414,3.6715871630321777,3.105944898827304,3.0803804
H,GT_250,M,30-39,p833,G2,0,2.25,3.220134,3.233936102101339,3.168738722289704,3.849738872197558,3.109808793991888,3.195506
H,GT_250,M,14-29,p833,G2,0,2.87,3.2437084,3.233936102101339,3.2401582262527127,3.54592247368445,3.1930265103904922,3.382856
H,GT_250,M,40-49,p833,G2,0,3.05,3.1271172,3.167809139563544,3.138910810511414,3.6715871630321777,3.105944898827304,3.0803804
H,GT_250,M,50-59,p833,G2,1,3.32,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,50-59,p121,G3,2,13.59,9.351531,10.538315271202165,10.580180692436633,8.018434008038119,7.635889658849525,7.1356297
H,GT_250,M,40-49,p833,G2,1,3.01,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,50-59,p833,G2,1,2.7,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,50-59,p833,G2,1,2.86,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,50-59,p121,G4,15,7.19,9.606158,8.653801999507035,9.439154987412472,8.709089502257434,9.174275062166465,9.0573
H,GT_250,M,30-39,p833,G2,0,4.06,3.220134,3.233936102101339,3.168738722289704,3.849738872197558,3.109808793991888,3.195506
H,GT_250,F,14-29,p243,G3,1,6.48,6.129963,6.022927042211563,5.84283762996829,6.210484608033497,5.866885074131971,5.105243
H,GT_250,M,30-39,p833,G2,1,3.25,3.2086172,3.266980645924967,3.164010823624781,3.8657723001522237,3.177461973741377,3.227026
H,GT_250,M,40-49,p833,G2,1,3.18,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,50-59,p833,G2,1,3.37,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,30-39,p833,G2,1,2.91,3.2086172,3.266980645924967,3.164010823624781,3.8657723001522237,3.177461973741377,3.227026
H,GT_250,M,50-59,p833,G2,1,2.89,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,40-49,p833,G2,1,3.1,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,14-29,p833,G2,0,3.29,3.2437084,3.233936102101339,3.2401582262527127,3.54592247368445,3.1930265103904922,3.382856
H,GT_250,M,40-49,p833,G2,1,3.08,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,40-49,p833,G2,2,3.08,3.1382458,3.1322907075249113,3.1400724900941226,3.703654018941509,3.222540883839081,3.1298022
H,GT_250,M,50-59,p833,G2,1,2.89,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,40-49,p833,G2,0,3.03,3.1271172,3.167809139563544,3.138910810511414,3.6715871630321777,3.105944898827304,3.0803804
H,GT_250,M,50-59,p833,G2,1,2.9,3.2553575,3.2266746415437564,3.1791125330984435,3.436445650207702,3.3354548591186024,3.208118
H,GT_250,M,40-49,p833,G2,1,2.7,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,30-39,p833,G2,1,3.09,3.2086172,3.266980645924967,3.164010823624781,3.8657723001522237,3.177461973741377,3.227026
H,GT_250,M,40-49,p833,G2,1,2.88,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,14-29,p243,G3,0,3.3,6.0100493,6.185242655291924,6.057306874589526,6.635543619672227,6.131628522078317,6.439788
H,GT_250,M,50-59,p833,G2,0,3.16,3.2413998,3.2063337150227738,3.226686261914412,3.420412222253036,3.3089288235410392,3.1899302
H,GT_250,M,14-29,p243,G3,0,8.66,6.0100493,6.185242655291924,6.057306874589526,6.635543619672227,6.131628522078317,6.439788
H,GT_250,M,40-49,p833,G2,18,2.92,4.098366,4.111270525470828,4.021270803182396,3.9601888662161593,4.314575394627568,3.8819633
H,GT_250,M,60+,p833,G2,1,3.46,3.4102495,3.1964901927587404,3.227978526959142,3.2288021676439262,3.3528086106961776,3.198104
H,GT_250,M,40-49,p833,G2,1,2.99,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,40-49,p833,G2,0,3.38,3.1271172,3.167809139563544,3.138910810511414,3.6715871630321777,3.105944898827304,3.0803804
H,GT_250,M,14-29,p833,G2,0,3.21,3.2437084,3.233936102101339,3.2401582262527127,3.54592247368445,3.1930265103904922,3.382856
H,GT_250,M,40-49,p833,G2,1,3.23,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,14-29,p833,G2,1,2.89,3.3356059,3.266980645924967,3.2288071353491614,3.5619559016391156,3.3188952823353826,3.42583
H,GT_250,M,14-29,p243,G3,1,6.83,6.503333,6.782164253395555,6.775607930678995,6.651577047626892,6.4148212384729115,6.633293
H,GT_250,M,60+,p833,G2,0,2.94,3.357484,3.1854340934846133,3.2725241589174687,3.2127687396892606,3.2994995333279027,3.1792226
H,GT_250,M,40-49,p833,G2,0,3.04,3.1271172,3.167809139563544,3.138910810511414,3.6715871630321777,3.105944898827304,3.0803804
H,GT_250,M,30-39,p833,G2,0,2.9,3.220134,3.233936102101339,3.168738722289704,3.849738872197558,3.109808793991888,3.195506
H,GT_250,M,30-39,p833,G2,1,2.84,3.2086172,3.266980645924967,3.164010823624781,3.8657723001522237,3.177461973741377,3.227026
H,GT_250,M,60+,p833,G2,1,2.93,3.4102495,3.1964901927587404,3.227978526959142,3.2288021676439262,3.3528086106961776,3.198104
H,GT_250,M,30-39,p243,G3,0,5.69,6.171488,6.55903395054858,6.178360600313922,6.939360018185334,6.437244379825507,6.4646754
H,GT_250,M,40-49,p833,G2,1,3.02,3.1069345,3.1400406069560147,3.138651182127807,3.6876205909868434,3.1650794053474236,3.1036353
H,GT_250,M,40-49,p214,G2,1,6.76,5.5147734,6.23147135418551,6.425034271030357,6.103795492016047,6.147235771214233,5.3357944
M,1_49,M,50-59,p121,G4,5,13.13,8.707105,8.47119328750312,7.825124911697721,7.651255416125184,6.724062475057778,6.9329953
H,GT_250,M,60+,p833,G2,19,4.2,4.5107365,4.40368494060578,4.756017482069343,3.5174038708279083,4.439728600941306,3.9097266
H,GT_250,M,50-59,p833,G2,19,3.88,4.5781274,4.491998737633219,4.7283175800886355,3.725047353391684,4.3752338116842715,4.0722456
H,GT_250,M,50-59,p833,G2,18,4.1,4.053462,4.133516947467319,4.006283869253157,3.7090139254370182,4.277888320524873,4.015207
H,GT_250,M,50-59,p833,G2,18,4.06,4.053462,4.133516947467319,4.006283869253157,3.7090139254370182,4.277888320524873,4.015207
H,GT_250,M,60+,p833,G2,18,3.87,3.7322993,4.108889536473334,4.0314207122167804,3.5013704428732426,4.353600485836898,3.858533
H,GT_250,M,40-49,p833,G2,18,4.23,4.098366,4.111270525470828,4.021270803182396,3.9601888662161593,4.314575394627568,3.8819633
H,GT_250,M,50-59,p833,G2,18,4.38,4.053462,4.133516947467319,4.006283869253157,3.7090139254370182,4.277888320524873,4.015207
H,GT_250,M,60+,p833,G2,18,4.3,3.7322993,4.108889536473334,4.0314207122167804,3.5013704428732426,4.353600485836898,3.858533
H,GT_250,M,60+,p833,G2,17,3.91,3.879721,3.928640396787644,3.8851265033329954,3.485337014918577,4.269743269294226,3.8073392
H,GT_250,M,50-59,p833,G2,17,4.21,3.909665,3.953267807781626,3.847551844359614,3.6929804974823526,4.182694652406571,3.958168
H,GT_250,M,50-59,p833,G1,17,3.98,3.8804038,4.112784289049127,3.867786638594343,3.443706341615856,4.362981960804742,3.9080548
H,GT_250,M,50-59,p833,G2,17,3.97,3.909665,3.953267807781626,3.847551844359614,3.6929804974823526,4.182694652406571,3.958168
H,GT_250,M,60+,p833,G2,17,3.24,3.879721,3.928640396787644,3.8851265033329954,3.485337014918577,4.269743269294226,3.8073392
H,GT_250,M,50-59,p833,G1,17,3.75,3.8804038,4.112784289049127,3.867786638594343,3.443706341615856,4.362981960804742,3.9080548
H,GT_250,M,50-59,p833,G2,17,3.66,3.909665,3.953267807781626,3.847551844359614,3.6929804974823526,4.182694652406571,3.958168
H,GT_250,M,50-59,p833,G2,16,3.96,3.9734576,3.97304899687533,3.935999486840393,3.676947069527687,4.090759112396426,3.9011292
H,GT_250,M,50-59,p833,G2,17,3.57,3.909665,3.953267807781626,3.847551844359614,3.6929804974823526,4.182694652406571,3.958168
H,GT_250,M,60+,p833,G2,17,3.2,3.879721,3.928640396787644,3.8851265033329954,3.485337014918577,4.269743269294226,3.8073392
H,GT_250,M,60+,p833,G2,16,3.59,3.9342048,3.884735199847891,3.9973510013030435,3.4693035869639113,4.188848507943018,3.7561455
H,GT_250,M,50-59,p833,G2,16,4.13,3.9734576,3.97304899687533,3.935999486840393,3.676947069527687,4.090759112396426,3.9011292
H,GT_250,M,50-59,p833,G2,16,3.9,3.9734576,3.97304899687533,3.935999486840393,3.676947069527687,4.090759112396426,3.9011292
H,GT_250,M,60+,p833,G2,16,3.88,3.9342048,3.884735199847891,3.9973510013030435,3.4693035869639113,4.188848507943018,3.7561455
H,GT_250,M,50-59,p833,G2,16,4.07,3.9734576,3.97304899687533,3.935999486840393,3.676947069527687,4.090759112396426,3.9011292
H,GT_250,M,50-59,p833,G2,16,2.88,3.9734576,3.97304899687533,3.935999486840393,3.676947069527687,4.090759112396426,3.9011292
H,GT_250,M,60+,p833,G2,16,4.25,3.9342048,3.884735199847891,3.9973510013030435,3.4693035869639113,4.188848507943018,3.7561455
H,GT_250,M,50-59,p833,G2,15,4.01,3.9584112,3.9091571565760925,3.9450302504815276,3.6609136415730212,4.003051065442667,3.8461504
H,GT_250,M,40-49,p833,G2,15,4.27,3.8740678,3.9246197835897974,3.9625083955562213,3.9120885823521623,4.064178930964706,3.7111034
H,GT_250,M,60+,p833,G2,15,3.66,3.9849517,3.884735199847891,4.034637364532462,3.4532701590092456,4.11147328331446,3.7102244
H,GT_250,M,60+,p833,G2,15,4.02,3.9849517,3.884735199847891,4.034637364532462,3.4532701590092456,4.11147328331446,3.7102244
H,GT_250,M,50-59,p833,G2,15,4.48,3.9584112,3.9091571565760925,3.9450302504815276,3.6609136415730212,4.003051065442667,3.8461504
H,GT_250,M,50-59,p833,G2,14,3.93,3.9408364,3.8403134780723756,3.8515054020158144,3.6448802136183556,3.920379500020128,3.7918174
H,GT_250,M,60+,p833,G2,14,3.22,3.9680235,3.815891521344174,3.981943188951113,3.43723673105458,4.038025102497514,3.6677532
H,GT_250,M,40-49,p833,G2,14,3.64,3.9644868,3.8557761050860804,3.8982019840788866,3.8960551543974966,3.9842319256871086,3.659586
H,GT_250,M,60+,p833,G2,14,4.11,3.9680235,3.815891521344174,3.981943188951113,3.43723673105458,4.038025102497514,3.6677532
H,GT_250,M,50-59,p833,G2,14,3.89,3.9408364,3.8403134780723756,3.8515054020158144,3.6448802136183556,3.920379500020128,3.7918174
H,GT_250,M,30-39,p833,G2,14,4.49,4.052644,4.046299022291056,4.049990483835454,4.0742068635628765,3.877446775325587,3.8876834
H,GT_250,M,50-59,p833,G1,13,4.49,3.7472706,3.9176986002949077,3.892685945124607,3.3795726297971935,4.097527236953004,3.7830825
