nace,esize_class,gender,age_class,lpk,education,experience,target
C,1_49,F,40-49,122,G3,11,4.64
C,1_49,F,50-59,751,G2,15,2.78
I,50_249,F,50-59,241,G2,11,6.67
I,50_249,F,30-39,513,G2,12,2.73
I,50_249,F,60+,911,G1,10,2.87
I,50_249,F,40-49,343,G3,4,5.67
I,50_249,F,30-39,334,G3,1,6.98
I,50_249,F,30-39,513,G2,7,2.51
I,50_249,F,30-39,334,G2,12,4.5
I,50_249,F,40-49,751,G2,5,5.03
I,50_249,M,30-39,141,G3,1,6.06
C,50_249,F,14-29,331,G3,3,6.19
C,50_249,F,14-29,821,G2,1,5.22
C,50_249,M,14-29,821,G3,0,4.68
C,50_249,M,30-39,215,G3,2,8.46
C,50_249,M,14-29,821,G3,0,5.87
C,50_249,M,30-39,215,G3,11,8.2
C,50_249,F,30-39,821,G2,0,5.33
C,50_249,M,30-39,821,G3,1,5.0
C,50_249,M,14-29,821,G3,1,5.43
C,GT_250,M,40-49,252,G4,5,8.7
C,GT_250,M,40-49,723,G2,1,8.09
C,GT_250,M,14-29,812,G2,1,7.61
C,GT_250,M,30-39,812,G2,6,7.3
C,GT_250,M,30-39,721,G2,5,7.5
C,GT_250,M,40-49,812,G2,1,6.49
C,GT_250,M,30-39,243,G3,0,7.17
C,GT_250,M,60+,721,G2,12,8.12
C,GT_250,M,30-39,214,G4,4,9.29
C,GT_250,M,60+,932,G2,1,4.54
C,GT_250,M,14-29,311,G3,0,4.64
C,GT_250,M,14-29,311,G2,0,4.15
C,1_49,M,40-49,711,G2,3,2.3
C,1_49,F,50-59,242,G4,5,2.35
C,1_49,M,30-39,817,G2,5,2.51
F,50_249,F,14-29,121,G4,0,9.6
F,50_249,M,50-59,132,G4,1,6.56
F,50_249,M,30-39,711,G2,1,5.91
F,50_249,M,30-39,711,G2,0,5.64
F,50_249,M,30-39,713,G2,0,2.92
F,50_249,M,30-39,711,G2,0,6.89
F,50_249,M,40-49,214,G3,0,8.48
F,50_249,M,40-49,214,G3,0,9.06
F,50_249,M,40-49,214,G3,1,7.51
C,50_249,F,40-49,821,G2,2,3.2
C,50_249,F,40-49,821,G2,24,3.1
C,50_249,F,40-49,821,G2,24,3.14
C,50_249,F,40-49,821,G2,12,2.97
C,50_249,F,40-49,821,G2,15,3.12
C,50_249,F,50-59,821,G1,15,3.16
C,50_249,F,40-49,821,G2,12,3.27
C,50_249,F,40-49,821,G1,12,3.08
C,50_249,F,40-49,821,G2,24,3.98
C,50_249,F,50-59,821,G2,22,3.14
C,50_249,M,50-59,214,G4,13,8.84
C,50_249,F,40-49,821,G2,16,2.41
C,50_249,M,30-39,311,G2,11,4.34
C,50_249,F,30-39,821,G1,2,3.0
C,1_49,M,40-49,132,G2,12,3.56
C,1_49,F,40-49,241,G3,10,2.17
C,1_49,M,60+,214,G2,5,3.01
C,1_49,F,60+,214,G2,5,3.01
C,1_49,M,40-49,243,G2,10,3.4
C,1_49,M,50-59,214,G2,10,3.01
C,1_49,M,14-29,312,G3,2,3.29
Q,50_249,F,14-29,263,G3,2,4.21
Q,50_249,F,50-59,263,G3,11,4.3
Q,50_249,F,50-59,341,G3,10,2.7
Q,50_249,F,50-59,134,G3,10,5.44
Q,50_249,F,14-29,263,G3,0,4.09
Q,50_249,F,50-59,341,G2,6,2.61
Q,50_249,F,14-29,263,G3,1,4.42
Q,50_249,F,30-39,334,G3,10,4.96
Q,50_249,F,50-59,241,G3,10,3.98
C,1_49,F,30-39,821,G2,10,2.6
C,1_49,F,30-39,821,G2,7,2.58
C,1_49,F,50-59,332,G4,14,5.07
C,1_49,F,40-49,121,G3,8,3.44
C,1_49,F,40-49,753,G2,6,2.3
C,1_49,F,50-59,753,G2,8,2.3
C,1_49,M,14-29,711,G2,4,2.24
C,1_49,M,60+,711,G2,6,2.46
C,1_49,M,50-59,711,G2,3,2.73
C,1_49,M,40-49,711,G2,3,2.35
C,1_49,M,40-49,711,G2,3,2.46
F,GT_250,M,14-29,214,G4,5,7.19
F,GT_250,M,14-29,215,G4,2,9.15
F,GT_250,M,14-29,215,G3,2,7.94
F,GT_250,M,60+,432,G2,1,6.5
F,GT_250,M,40-49,741,G2,1,6.35
F,GT_250,M,30-39,741,G2,1,5.91
F,GT_250,M,30-39,741,G2,1,5.62
F,GT_250,M,30-39,741,G2,1,5.86
H,50_249,M,40-49,833,G3,1,2.85
H,50_249,M,50-59,833,G2,1,2.85
H,50_249,M,40-49,833,G3,1,2.83
H,50_249,M,40-49,833,G2,1,2.83
H,50_249,M,30-39,833,G3,1,2.85
H,50_249,M,14-29,332,G3,1,2.3
H,50_249,M,30-39,833,G2,1,2.85
H,50_249,M,40-49,833,G2,1,2.86
H,50_249,M,40-49,833,G3,0,2.85
H,50_249,M,14-29,332,G2,0,2.3
K,1_49,M,60+,121,G3,8,9.34
K,1_49,F,50-59,241,G3,17,7.3
K,1_49,F,50-59,331,G3,9,6.94
K,1_49,F,30-39,241,G3,6,6.5
C,1_49,F,14-29,132,G3,4,6.82
C,1_49,M,40-49,334,G3,4,6.01
M,50_249,M,30-39,214,G3,3,7.65
M,50_249,M,40-49,214,G4,6,8.28
M,50_249,M,30-39,311,G3,4,7.82
M,50_249,M,14-29,311,G3,0,5.46
M,50_249,M,14-29,311,G3,1,6.01
M,50_249,M,50-59,214,G4,1,7.65
M,50_249,M,14-29,214,G3,1,7.1
M,50_249,M,30-39,311,G3,1,6.56
M,50_249,M,14-29,311,G3,2,6.56
M,50_249,M,30-39,214,G3,4,7.1
M,50_249,M,14-29,311,G3,0,5.46
M,50_249,M,14-29,311,G3,0,5.46
M,50_249,M,14-29,311,G3,0,6.01
C,1_49,M,60+,711,G2,10,4.08
C,1_49,M,50-59,711,G2,16,4.35
C,1_49,M,30-39,214,G4,6,4.89
C,1_49,M,50-59,711,G2,14,3.99
C,1_49,M,14-29,432,G2,5,3.89
C,1_49,M,40-49,122,G3,9,4.31
C,1_49,M,50-59,133,G3,5,3.51
C,1_49,F,50-59,752,G2,9,4.26
C,1_49,M,50-59,962,G2,3,2.2
K,50_249,F,30-39,241,G3,2,7.65
K,50_249,M,40-49,134,G3,0,14.75
K,50_249,F,14-29,332,G3,1,3.48
K,50_249,M,40-49,121,G4,2,12.81
K,50_249,F,30-39,261,G4,2,6.0
K,50_249,F,14-29,431,G3,0,5.09
K,50_249,F,40-49,332,G3,2,7.28
K,50_249,F,60+,332,G2,2,3.11
K,50_249,F,14-29,332,G3,0,4.43
K,50_249,F,50-59,332,G2,6,5.07
K,50_249,F,60+,332,G2,4,5.04
K,50_249,F,60+,332,G4,1,4.83
K,50_249,F,50-59,332,G4,0,5.01
K,50_249,F,14-29,332,G3,0,4.35
K,50_249,F,60+,332,G2,0,4.36
K,50_249,M,50-59,332,G2,0,2.53
J,1_49,M,50-59,243,G3,7,2.87
J,1_49,F,14-29,243,G3,1,4.81
J,1_49,M,14-29,243,G3,2,5.41
J,1_49,F,14-29,243,G3,1,6.06
C,GT_250,M,60+,721,G2,9,6.42
C,GT_250,M,60+,711,G1,9,4.48
C,GT_250,M,40-49,722,G2,0,6.9
C,GT_250,M,30-39,721,G1,9,6.85
C,GT_250,M,14-29,214,G4,0,8.04
C,GT_250,M,14-29,711,G2,1,7.46
C,GT_250,M,30-39,711,G2,1,7.52
C,GT_250,M,14-29,721,G2,0,7.5
C,GT_250,M,14-29,721,G2,1,6.23
N,1_49,F,50-59,911,G2,0,2.19
N,1_49,F,60+,911,G2,6,2.5
N,1_49,F,30-39,911,G2,4,2.19
I,1_49,F,40-49,512,G2,9,2.48
I,1_49,F,40-49,512,G2,9,2.48
I,1_49,F,50-59,512,G2,9,2.48
I,1_49,F,14-29,512,G2,1,2.49
D,1_49,M,50-59,522,G2,3,2.2
R,50_249,F,40-49,265,G3,0,3.03
R,50_249,M,14-29,143,G3,5,3.28
R,50_249,F,50-59,412,G4,5,4.25
R,50_249,F,14-29,911,G2,5,2.27
C,50_249,F,30-39,752,G2,5,5.19
C,50_249,F,40-49,752,G1,5,3.17
C,50_249,F,50-59,752,G1,5,3.82
C,50_249,F,50-59,752,G2,3,3.08
C,50_249,F,40-49,752,G2,0,3.68
C,50_249,F,50-59,752,G3,1,3.5
C,50_249,F,40-49,752,G2,5,3.23
C,50_249,F,30-39,752,G2,6,5.89
C,50_249,F,40-49,752,G1,2,5.1
C,50_249,F,40-49,132,G2,5,10.93
C,50_249,M,30-39,752,G2,1,4.09
C,50_249,F,30-39,752,G2,6,4.44
C,50_249,F,40-49,752,G1,4,3.08
C,50_249,M,40-49,752,G2,2,6.6
C,50_249,F,50-59,312,G2,18,7.08
C,50_249,F,40-49,815,G2,16,4.98
C,50_249,F,40-49,815,G2,15,5.48
C,50_249,F,40-49,753,G2,13,3.84
C,50_249,F,40-49,815,G2,13,5.14
C,50_249,F,40-49,312,G2,0,4.1
C,50_249,M,60+,833,G2,0,5.46
C,50_249,F,40-49,522,G2,3,4.38
C,50_249,F,50-59,753,G2,13,4.41
C,50_249,F,40-49,815,G2,0,4.73
C,50_249,M,50-59,833,G2,11,5.44
C,50_249,F,40-49,432,G2,16,4.92
C,50_249,F,50-59,753,G2,14,4.7
C,50_249,F,40-49,753,G2,13,3.59
K,GT_250,F,30-39,241,G4,1,7.85
K,GT_250,F,30-39,134,G4,9,11.13
K,GT_250,F,30-39,134,G3,9,15.61
K,GT_250,F,30-39,134,G4,8,10.77
K,GT_250,F,30-39,134,G3,6,12.8
K,GT_250,F,30-39,241,G3,6,6.41
K,GT_250,M,14-29,134,G3,5,12.84
K,GT_250,F,30-39,251,G3,5,6.79
K,GT_250,F,14-29,241,G3,4,7.05
K,GT_250,M,30-39,251,G3,3,9.45
K,GT_250,M,30-39,241,G3,3,6.62
K,GT_250,F,30-39,251,G4,3,7.5
K,GT_250,F,14-29,331,G4,3,5.75
K,GT_250,F,30-39,241,G4,3,6.89
K,GT_250,M,30-39,241,G4,3,6.94
K,GT_250,F,14-29,241,G3,3,6.21
K,GT_250,F,14-29,241,G3,2,6.75
K,GT_250,F,30-39,241,G4,2,6.62
K,GT_250,M,14-29,241,G3,1,7.19
K,GT_250,F,14-29,251,G4,1,7.59
K,GT_250,F,14-29,241,G4,1,7.19
K,GT_250,M,14-29,331,G3,1,5.21
K,GT_250,F,14-29,241,G3,1,5.14
K,GT_250,F,14-29,331,G3,1,5.23
K,GT_250,F,14-29,241,G3,1,6.54
K,GT_250,F,14-29,331,G3,1,4.91
K,GT_250,M,14-29,331,G3,1,4.91
K,GT_250,F,30-39,331,G4,1,5.89
K,GT_250,M,14-29,241,G3,1,6.87
K,GT_250,M,30-39,331,G3,0,6.97
K,GT_250,F,14-29,331,G3,0,5.26
K,GT_250,M,14-29,331,G3,0,5.26
K,GT_250,M,14-29,251,G3,0,12.13
K,GT_250,F,30-39,331,G3,0,4.89
K,GT_250,F,30-39,121,G4,1,15.93
K,GT_250,M,14-29,251,G3,0,10.43
K,GT_250,F,14-29,331,G2,0,3.6
K,GT_250,F,30-39,121,G3,0,10.32
K,GT_250,F,14-29,331,G2,0,3.83
K,GT_250,F,14-29,331,G2,0,3.83
K,GT_250,F,14-29,331,G4,0,3.83
K,GT_250,F,30-39,241,G4,0,7.19
K,GT_250,M,14-29,331,G3,0,3.83
K,GT_250,F,14-29,331,G3,0,3.83
F,1_49,M,40-49,931,G2,2,2.48
F,1_49,M,14-29,834,G2,3,4.83
F,1_49,M,50-59,833,G2,2,5.28
I,1_49,F,40-49,141,G4,5,2.19
I,1_49,M,40-49,141,G2,4,2.19
C,1_49,M,14-29,751,G2,5,2.4
C,1_49,F,60+,522,G2,23,2.7
C,1_49,F,40-49,522,G2,1,2.7
C,1_49,M,40-49,751,G1,0,2.48
C,1_49,F,40-49,132,G3,7,2.57
H,1_49,M,60+,214,G4,1,10.17
H,1_49,M,30-39,112,G3,11,6.24
H,1_49,F,14-29,243,G3,3,3.72
H,1_49,M,30-39,243,G3,2,5.99
H,1_49,F,14-29,243,G3,2,5.17
H,1_49,M,40-49,833,G3,1,3.03
H,1_49,M,50-59,833,G2,1,2.89
H,1_49,M,14-29,833,G3,1,3.0
H,1_49,F,30-39,243,G3,1,8.25
H,1_49,F,14-29,243,G4,0,6.2
H,1_49,M,14-29,243,G4,0,8.01
G,1_49,F,50-59,522,G2,2,2.82
G,1_49,M,40-49,243,G3,14,4.91
C,1_49,F,50-59,815,G2,8,3.55
C,1_49,F,50-59,815,G1,7,3.64
C,1_49,F,60+,815,G2,3,3.5
C,1_49,F,40-49,815,G2,8,3.87
C,1_49,F,30-39,815,G2,7,3.27
C,1_49,M,40-49,132,G4,5,5.52
C,1_49,M,40-49,732,G2,5,4.76
C,1_49,M,14-29,732,G3,2,4.15
C,1_49,F,40-49,732,G3,1,3.8
L,50_249,M,50-59,834,G2,0,2.84
L,50_249,F,40-49,961,G2,8,2.19
L,50_249,F,40-49,961,G2,2,2.19
L,50_249,M,50-59,961,G1,0,2.19
L,50_249,M,50-59,741,G2,10,4.1
L,50_249,F,50-59,961,G2,9,2.26
L,50_249,M,50-59,112,G3,23,8.46
L,50_249,F,40-49,961,G2,1,3.01
L,50_249,M,60+,834,G2,1,2.4
L,50_249,F,30-39,311,G3,3,2.86
L,1_49,F,40-49,242,G3,24,5.16
L,1_49,F,30-39,334,G3,1,5.27
C,1_49,M,30-39,132,G4,9,2.57
C,1_49,F,30-39,241,G4,8,2.57
C,1_49,M,14-29,215,G3,5,4.5
G,1_49,F,40-49,332,G2,3,4.79
G,1_49,M,50-59,833,G2,13,3.52
I,1_49,M,14-29,962,G2,1,2.74
I,1_49,F,40-49,243,G4,17,5.85
I,1_49,M,14-29,422,G3,0,2.88
I,1_49,F,50-59,911,G2,8,3.55
I,50_249,M,14-29,515,G2,1,2.8
I,50_249,M,14-29,515,G2,0,3.3
I,50_249,F,30-39,911,G2,0,3.61
I,50_249,M,14-29,515,G2,0,3.38
I,50_249,F,40-49,512,G2,17,3.92
I,50_249,M,14-29,513,G2,1,2.84
I,50_249,F,30-39,513,G3,0,2.86
I,50_249,M,30-39,121,G3,18,4.1
I,50_249,M,14-29,512,G2,1,3.7
H,1_49,F,40-49,241,G4,20,5.73
H,1_49,M,40-49,333,G3,7,7.86
J,50_249,F,14-29,264,G3,0,8.92
J,50_249,F,30-39,264,G3,1,8.77
J,50_249,F,30-39,264,G3,5,7.68
J,50_249,M,40-49,264,G3,0,4.87
J,50_249,F,40-49,264,G3,2,6.68
J,50_249,M,30-39,216,G3,2,9.22
J,50_249,F,14-29,242,G3,1,6.83
M,50_249,M,60+,214,G3,25,3.16
M,50_249,F,60+,214,G3,13,3.22
M,50_249,F,60+,214,G3,25,3.16
M,50_249,M,60+,722,G2,9,3.69
M,50_249,M,60+,214,G3,25,4.94
M,50_249,M,60+,121,G3,25,6.41
M,50_249,F,60+,214,G3,17,2.88
M,50_249,F,60+,251,G3,25,3.69
K,1_49,F,40-49,431,G4,9,2.46
K,1_49,F,30-39,421,G2,7,2.42
K,1_49,F,30-39,421,G2,3,2.46
G,1_49,F,40-49,522,G2,19,2.37
G,1_49,F,40-49,522,G2,19,2.4
G,1_49,F,50-59,522,G2,12,2.42
G,GT_250,F,40-49,524,G2,2,4.22
G,GT_250,F,30-39,524,G2,2,4.54
G,GT_250,F,40-49,524,G2,2,4.58
G,GT_250,M,50-59,524,G3,2,4.58
G,GT_250,F,40-49,524,G2,0,3.67
C,1_49,F,60+,815,G2,10,2.6
C,1_49,M,40-49,815,G2,11,4.2
C,1_49,F,60+,815,G2,7,2.6
C,1_49,M,50-59,311,G2,2,5.5
C,1_49,M,50-59,815,G2,1,2.45
C,1_49,M,40-49,132,G2,3,2.46
C,1_49,M,40-49,752,G2,3,2.3
C,1_49,M,30-39,933,G2,0,2.51
R,50_249,M,50-59,833,G2,8,3.1
R,50_249,M,50-59,711,G2,2,3.1
R,50_249,M,60+,225,G4,11,4.38
R,50_249,M,60+,541,G2,6,3.29
R,50_249,M,50-59,213,G4,29,6.42
R,50_249,M,60+,121,G4,5,5.28
R,50_249,M,50-59,711,G2,3,3.67
R,50_249,M,50-59,961,G2,7,2.39
R,50_249,M,30-39,121,G4,4,9.16
R,50_249,M,60+,961,G4,29,2.39
M,1_49,F,14-29,252,G3,1,5.03
M,1_49,F,14-29,243,G3,1,7.19
M,1_49,F,14-29,243,G3,1,7.19
M,1_49,M,14-29,243,G3,1,9.48
Q,50_249,F,40-49,134,G4,20,6.93
Q,50_249,F,60+,222,G2,40,5.68
Q,50_249,M,30-39,832,G2,5,4.85
Q,50_249,F,40-49,222,G2,26,5.43
Q,50_249,M,50-59,832,G2,18,4.42
Q,50_249,F,50-59,222,G2,34,5.97
Q,50_249,M,40-49,832,G2,14,4.48
Q,50_249,M,30-39,832,G2,10,4.68
Q,50_249,F,60+,222,G2,13,6.57
Q,50_249,F,50-59,222,G2,33,5.13
Q,50_249,F,60+,321,G2,40,3.7
Q,50_249,F,60+,222,G2,31,6.27
Q,50_249,F,60+,222,G2,38,5.22
Q,50_249,F,30-39,321,G3,15,4.93
C,1_49,M,30-39,832,G2,7,2.85
C,1_49,M,50-59,932,G2,0,2.19
C,1_49,F,40-49,241,G4,11,3.34
C,1_49,F,50-59,142,G4,24,3.22
R,1_49,M,30-39,143,G3,11,3.28
R,1_49,F,30-39,332,G3,1,3.28
R,1_49,F,14-29,332,G3,0,3.28
G,1_49,M,40-49,821,G2,16,6.09
G,1_49,M,60+,742,G2,14,4.8
G,1_49,M,14-29,821,G2,2,4.92
G,1_49,F,30-39,241,G4,2,2.3
G,1_49,M,50-59,723,G2,21,2.41
G,1_49,M,14-29,741,G2,1,2.73
G,1_49,M,14-29,723,G2,0,2.3
G,1_49,M,40-49,723,G2,4,2.3
P,1_49,F,50-59,234,G4,5,3.34
P,1_49,F,30-39,234,G4,2,3.39
P,1_49,F,40-49,234,G4,2,3.34
C,1_49,F,30-39,821,G2,3,3.34
C,1_49,M,14-29,215,G3,4,7.2
C,1_49,F,50-59,821,G2,2,3.34
C,1_49,F,30-39,818,G2,1,4.0
C,1_49,F,40-49,821,G2,1,3.65
S,1_49,F,30-39,242,G3,14,5.42
S,1_49,M,30-39,242,G3,2,8.28
S,1_49,F,50-59,242,G3,4,2.24
S,1_49,M,14-29,242,G3,1,4.21
C,1_49,F,14-29,753,G2,0,2.19
C,1_49,M,40-49,832,G2,8,2.19
C,1_49,F,40-49,815,G2,7,2.19
C,1_49,M,40-49,132,G2,9,3.83
G,50_249,F,50-59,325,G2,6,5.18
G,50_249,F,40-49,122,G3,6,6.64
G,50_249,F,50-59,122,G2,6,7.44
G,50_249,F,40-49,243,G4,6,5.9
G,50_249,F,30-39,325,G3,0,5.01
G,50_249,F,14-29,325,G3,1,4.91
G,50_249,M,50-59,243,G4,0,7.6
G,50_249,F,40-49,121,G4,6,8.8
G,50_249,F,30-39,325,G2,0,4.77
M,1_49,F,40-49,241,G4,0,9.95
M,1_49,F,40-49,241,G3,2,7.99
Q,1_49,M,50-59,215,G2,6,7.45
Q,1_49,F,40-49,222,G2,13,5.9
Q,1_49,F,60+,222,G2,13,6.49
Q,1_49,F,50-59,241,G2,13,5.43
F,1_49,M,60+,332,G4,16,3.96
F,1_49,F,50-59,332,G2,13,2.19
F,1_49,M,50-59,132,G4,24,3.96
F,1_49,M,50-59,332,G2,23,7.1
G,50_249,M,30-39,142,G4,5,10.41
G,50_249,M,14-29,243,G3,3,8.45
G,50_249,M,14-29,243,G3,2,5.38
G,50_249,M,14-29,243,G3,1,5.14
G,50_249,M,14-29,243,G3,1,5.39
G,50_249,M,14-29,243,G3,0,4.09
G,1_49,M,50-59,214,G4,16,4.98
G,1_49,M,14-29,243,G3,1,6.21
J,1_49,M,14-29,251,G3,0,6.54
J,1_49,M,14-29,351,G3,4,5.68
J,1_49,M,14-29,351,G2,0,4.33
C,GT_250,F,40-49,815,G2,19,4.51
C,GT_250,F,40-49,753,G2,6,4.63
C,GT_250,F,14-29,214,G2,2,4.92
C,GT_250,F,50-59,753,G2,1,3.15
C,GT_250,M,60+,711,G1,0,2.56
C,GT_250,M,60+,817,G3,39,4.45
C,GT_250,F,40-49,753,G2,18,4.74
C,GT_250,F,30-39,243,G3,13,6.83
C,GT_250,M,30-39,753,G2,6,4.48
C,GT_250,F,40-49,753,G1,0,2.46
C,GT_250,F,14-29,432,G2,1,4.37
C,GT_250,M,30-39,817,G2,0,3.68
C,GT_250,M,14-29,817,G1,5,5.87
C,GT_250,F,30-39,752,G2,3,3.6
C,GT_250,M,14-29,753,G2,0,2.83
C,GT_250,F,40-49,753,G1,0,2.47
C,GT_250,F,40-49,752,G2,6,3.94
I,1_49,F,30-39,513,G4,10,2.3
I,1_49,F,50-59,512,G2,19,2.48
I,1_49,F,40-49,512,G2,15,2.3
L,50_249,M,30-39,121,G3,11,7.03
L,50_249,M,50-59,833,G2,26,4.23
L,50_249,F,50-59,431,G2,19,3.15
L,50_249,F,30-39,431,G3,7,3.03
L,50_249,M,50-59,215,G4,22,4.17
L,50_249,F,50-59,713,G2,11,3.06
L,50_249,M,50-59,833,G2,24,3.99
L,50_249,M,30-39,712,G2,1,4.54
L,50_249,F,50-59,331,G2,35,5.5
L,50_249,F,50-59,243,G4,19,3.52
G,50_249,F,30-39,121,G4,6,7.48
G,50_249,M,40-49,711,G2,4,5.13
G,50_249,M,50-59,122,G4,3,5.34
G,50_249,M,30-39,722,G2,4,5.16
G,50_249,M,40-49,834,G2,1,4.87
G,50_249,M,60+,432,G2,3,3.96
G,50_249,M,40-49,816,G2,5,3.92
G,GT_250,M,40-49,522,G2,6,3.79
G,GT_250,F,50-59,522,G2,13,3.38
G,GT_250,F,50-59,522,G2,11,2.75
G,GT_250,F,14-29,522,G2,3,3.6
G,GT_250,F,14-29,522,G2,0,4.11
G,GT_250,F,30-39,522,G2,4,3.56
G,GT_250,F,30-39,522,G2,1,2.59
G,GT_250,M,14-29,522,G2,0,2.82
G,GT_250,F,50-59,522,G2,0,2.68
G,GT_250,F,30-39,522,G2,1,3.05
G,GT_250,F,40-49,522,G2,3,3.04
G,GT_250,F,60+,522,G2,15,4.25
G,GT_250,F,30-39,522,G2,7,3.97
G,GT_250,F,40-49,751,G2,13,5.16
G,GT_250,F,40-49,522,G2,3,4.32
G,GT_250,F,30-39,522,G2,2,3.97
G,GT_250,F,40-49,522,G2,2,3.57
G,GT_250,F,40-49,522,G2,4,3.16
G,GT_250,F,30-39,522,G2,1,3.37
G,GT_250,F,30-39,522,G2,0,3.79
C,1_49,M,14-29,821,G2,2,5.08
C,1_49,M,50-59,821,G3,15,5.04
C,1_49,M,50-59,332,G3,5,4.66
C,1_49,M,50-59,821,G2,13,5.41
C,1_49,F,30-39,334,G3,3,4.32
N,50_249,M,50-59,541,G2,12,3.22
N,50_249,M,40-49,541,G2,7,2.7
N,50_249,M,40-49,541,G2,12,3.16
N,50_249,M,50-59,541,G2,3,3.11
N,50_249,M,40-49,541,G2,3,2.65
N,50_249,M,40-49,541,G2,3,3.59
N,50_249,M,40-49,541,G2,2,2.58
N,50_249,M,50-59,541,G2,2,2.64
N,50_249,M,40-49,541,G2,2,2.7
N,50_249,M,50-59,541,G2,1,3.06
N,50_249,M,14-29,541,G3,1,2.93
N,50_249,M,14-29,541,G2,0,2.64
N,50_249,M,50-59,541,G2,0,2.64
N,50_249,M,60+,541,G2,3,4.37
N,50_249,M,50-59,541,G2,0,2.76
Q,1_49,F,30-39,334,G3,7,2.81
G,GT_250,F,14-29,522,G2,0,2.98
G,GT_250,F,30-39,522,G2,0,3.64
G,GT_250,F,14-29,522,G2,0,4.19
G,GT_250,F,14-29,522,G2,3,3.2
G,GT_250,F,40-49,522,G2,1,4.2
H,1_49,M,40-49,132,G4,6,6.63
H,1_49,M,50-59,833,G2,2,3.49
G,50_249,F,50-59,932,G2,2,2.69
G,50_249,F,50-59,932,G2,2,2.8
G,50_249,F,50-59,932,G2,1,3.23
G,50_249,F,30-39,432,G2,7,3.44
G,50_249,F,50-59,932,G2,12,2.7
G,50_249,M,40-49,834,G2,0,3.3
G,50_249,F,60+,932,G2,9,2.7
G,50_249,F,60+,932,G2,12,3.06
G,50_249,F,40-49,241,G4,19,4.92
G,50_249,M,30-39,833,G2,6,3.62
S,1_49,F,60+,815,G2,23,3.17
S,1_49,M,60+,815,G2,25,2.9
S,1_49,F,50-59,815,G2,34,3.12
S,1_49,F,40-49,815,G2,1,2.9
S,1_49,F,50-59,815,G2,2,2.86
C,50_249,M,14-29,721,G2,2,4.95
C,50_249,M,14-29,214,G4,3,10.79
C,50_249,M,40-49,721,G2,1,3.01
C,50_249,M,50-59,721,G2,1,3.01
C,50_249,M,50-59,721,G2,3,3.01
C,50_249,M,30-39,721,G2,1,5.3
C,50_249,M,30-39,721,G2,2,3.01
C,50_249,M,30-39,721,G2,0,3.01
C,50_249,M,40-49,721,G2,2,3.02
C,50_249,M,50-59,721,G2,2,3.01
C,50_249,M,40-49,721,G2,1,3.01
C,50_249,M,50-59,721,G2,1,3.01
C,50_249,M,40-49,721,G2,2,3.01
C,50_249,M,30-39,721,G2,2,3.01
H,50_249,M,50-59,833,G2,2,3.29
H,50_249,M,50-59,833,G3,1,3.2
H,50_249,F,30-39,241,G3,3,5.37
H,50_249,M,30-39,833,G2,3,4.07
H,50_249,M,30-39,243,G3,2,7.28
H,50_249,M,14-29,243,G3,0,6.28
H,50_249,F,14-29,241,G3,0,2.6
H,50_249,M,50-59,833,G2,2,4.56
H,50_249,M,14-29,832,G3,2,4.23
H,50_249,F,40-49,121,G3,2,7.61
H,50_249,M,14-29,832,G3,0,3.2
H,50_249,M,40-49,833,G3,0,3.81
H,50_249,M,14-29,833,G3,0,3.2
H,50_249,F,14-29,121,G4,0,10.38
R,50_249,F,60+,262,G2,25,3.01
R,50_249,F,30-39,262,G3,10,4.78
R,50_249,F,60+,911,G3,10,2.36
R,50_249,F,30-39,262,G3,5,5.31
E,50_249,M,30-39,214,G4,8,4.36
E,50_249,F,60+,211,G4,36,4.3
E,50_249,F,14-29,213,G3,1,3.63
E,50_249,M,60+,834,G2,2,3.91
E,50_249,M,40-49,833,G3,6,4.27
E,50_249,M,50-59,832,G2,3,3.91
E,50_249,M,50-59,132,G3,16,7.81
E,50_249,F,50-59,441,G3,5,3.12
E,50_249,M,40-49,712,G2,0,3.8
E,50_249,M,50-59,313,G3,7,3.07
E,50_249,M,40-49,313,G2,22,2.97
E,50_249,M,30-39,741,G3,7,4.09
E,50_249,M,60+,712,G2,32,5.21
E,50_249,M,30-39,712,G2,8,5.2
E,50_249,F,50-59,731,G2,36,4.63
N,1_49,M,30-39,121,G4,0,4.85
N,1_49,M,30-39,243,G4,7,3.26
N,1_49,F,30-39,243,G3,0,2.9
N,1_49,F,40-49,241,G4,15,3.74
N,1_49,M,50-59,243,G2,10,2.96
N,1_49,F,40-49,243,G2,2,3.31
N,1_49,F,14-29,243,G4,2,3.05
G,1_49,M,40-49,711,G2,2,2.31
G,1_49,F,50-59,243,G4,0,2.24
G,1_49,M,30-39,243,G3,1,2.24
G,1_49,F,60+,241,G2,2,2.73
C,50_249,M,14-29,751,G2,0,4.54
C,50_249,F,14-29,751,G2,0,4.47
C,50_249,F,40-49,932,G2,0,2.48
C,50_249,F,50-59,751,G2,9,4.72
C,50_249,F,40-49,751,G2,2,6.18
C,50_249,F,40-49,751,G2,9,5.4
C,50_249,F,40-49,751,G2,2,4.12
C,50_249,M,30-39,834,G2,0,6.0
C,50_249,F,50-59,751,G2,1,4.99
C,50_249,F,40-49,751,G2,9,4.55
C,50_249,F,30-39,751,G2,0,4.56
G,GT_250,F,50-59,142,G2,26,7.21
G,GT_250,F,14-29,351,G3,0,3.31
G,GT_250,F,30-39,243,G3,1,6.75
